致 92633 
臻 1063 
臼 267 
臾 49 
舀 107 
舁 1 
舂 34 
舅 1311 
舆 12957 
舌 2455 
舍 10834 
舐 22 
舒 10671 
舔 248 
舛 254 
舜 830 
舞 27806 
舟 7420 
舢 47 
舣 4 
舨 11 
航 78732 
舫 218 
般 24812 
舯 1 
舰 13434 
舱 4135 
舳 5 
舴 1 
舵 543 
舶 3204 
舷 174 
舸 497 
船 28936 
舻 4 
舾 4 
艄 18 
艇 7253 
艉 14 
艋 16 
艏 14 
艘 5917 
艚 1 
艟 10 
艨 5 
艮 54 
良 51525 
艰 9500 
色 124031 
艳 9266 
艺 70169 
艽 2 
艾 8829 
艿 1 
节 149383 
芈 520 
芊 251 
芋 478 
芍 108 
芎 26 
芑 1 
芒 2250 
芗 75 
芘 54 
芙 2314 
芜 1187 
芝 4465 
芟 4 
芡 89 
芥 369 
芦 3150 
芨 19 
芩 111 
芪 145 
芫 26 
芬 4282 
芭 1476 
芮 413 
芯 3748 
芰 4 
花 98173 
芳 10082 
芴 1 
芷 533 
芸 988 
芹 1227 
芽 2448 
芾 41 
苁 9 
苄 8 
苇 470 
苈 4 
苋 93 
苌 24 
苍 3124 
苎 20 
苏 64038 
苑 4345 
苒 93 
苓 338 
苔 335 
苕 64 
苗 20418 
苛 1294 
苜 126 
苞 342 
苟 1129 
苠 4 
苡 32 
苣 45 
苤 6 
若 19874 
苦 20251 
苫 36 
苯 1307 
英 78651 
苴 35 
苷 96 
苹 6363 
苻 28 
茁 389 
茂 7114 
范 115223 
茄 1025 
茅 5549 
茆 43 
茈 2 
茉 522 
茌 29 
茎 378 
茏 68 
茑 1 
茔 29 
茕 6 
茗 520 
茚 4 
茛 5 
茜 1360 
茧 479 
茨 2225 
茫 2077 
茬 486 
茭 44 
茯 319 
茱 114 
茴 47 
茵 1103 
茶 24660 
茸 463 
茹 988 
茺 2 
茼 34 
荀 194 
荃 165 
荆 6387 
荇 15 
草 33089 
荏 82 
荐 12469 
荑 1 
荒 6280 
荔 4000 
荚 65 
荛 2 
荜 6 
荞 109 
荟 1113 
荠 208 
荡 6404 
荣 34516 
荤 259 
荥 218 
荦 4 
荧 1215 
荨 100 
荩 3 
荪 88 
荫 983 
荬 6 
荭 17 
药 67252 
荷 9349 
荸 26 
荻 78 
荼 903 
荽 22 
莅 442 
莆 1980 
莉 5361 
莎 4964 
莒 133 
莓 1747 
莘 485 
莛 2 
莜 63 
莞 17683 
莠 261 
莨 96 
莪 61 
莫 14438 
莱 8851 
莲 7592 
莳 9 
莴 117 
获 122408 
莸 2 
莹 5062 
莺 523 
莼 26 
莽 452 
菀 10 
菁 1142 
菅 385 
菇 2006 
菊 2938 
菌 6504 
菏 496 
菔 5 
菖 95 
菘 12 
菜 33366 
菟 20 
菠 740 
菡 130 
菩 414 
菪 5 
菰 7 
菱 1994 
菲 21685 
菹 5 
菽 14 
萁 49 
萃 833 
萄 5709 
萆 1 
萋 26 
萌 5939 
萍 5580 
萎 1728 
萏 3 
萘 6 
萜 2 
萝 2163 
萤 281 
营 140790 
萦 250 
萧 2520 
萨 15216 
萱 577 
萸 39 
萼 36 
落 124947 
葆 1739 
葑 4 
著 21739 
葙 2 
葚 53 
葛 4305 
葡 6091 
董 22380 
葩 1761 
葫 991 
葬 6056 
葭 37 
葱 2280 
葳 84 
葵 1724 
葶 3 
葸 14 
葺 155 
蒂 5667 
蒋 8707 
蒌 10 
蒎 1 
蒗 16 
蒙 16266 
蒜 1346 
蒡 4 
蒯 27 
蒲 2032 
蒴 1 
蒸 3276 
蒹 17 
蒽 9 
蒿 438 
蓁 147 
蓄 6538 
蓉 6265 
蓊 10 
蓐 1 
蓑 71 
蓓 598 
蓖 15 
蓝 23209 
蓟 306 
蓠 4 
蓣 3 
蓥 95 
蓦 77 
蓬 3809 
蓼 46 
蓿 123 
蔌 2 
蔑 297 
蔓 2501 
蔗 400 
蔚 2391 
蔟 1 
蔡 13660 
蔫 85 
蔬 7616 
蔷 173 
蔸 28 
蔺 262 
蔻 139 
蔼 159 
蔽 2367 
蕃 86 
蕈 6 
蕉 1231 
蕊 595 
蕖 5 
蕙 313 
蕞 53 
蕤 23 
蕨 89 
蕲 307 
蕴 3557 
蕹 4 
蕺 3 
蕻 3 
蕾 3300 
薄 8703 
薅 51 
薇 2789 
薏 144 
薛 4105 
薜 6 
薤 4 
薨 8 
薪 11619 
薮 35 
薯 1516 
薰 353 
薷 69 
薹 70 
藁 34 
藉 953 
藏 30322 
藐 91 
藓 56 
藕 676 
藜 68 
藤 1771 
藩 734 
藻 767 
藿 142 
蘅 71 
蘑 865 
蘖 24 
蘧 3 
蘸 264 
蘼 6 
虎 13781 
虏 199 
虐 3010 
虑 23912 
虔 285 
虚 18553 
虞 910 
虢 223 
虫 6409 
虬 33 
虮 2 
虱 118 
虹 5609 
虻 10 
虽 35327 
虾 4316 
蚀 1405 
蚁 1645 
蚂 1110 
蚊 3288 
蚋 2 
蚌 614 
蚍 3 
蚓 113 
蚕 928 
蚜 26 
蚝 429 
蚣 96 
蚤 194 
蚧 27 
蚨 3 
蚩 68 
蚪 49 
蚬 44 
蚯 109 
蚱 33 
蚴 57 
蚵 23 
蚶 13 
蚺 3 
蛀 223 
蛄 5 
蛆 66 
蛇 5169 
蛉 4 
蛊 198 
蛋 9908 
蛎 90 
蛏 28 
蛐 19 
蛔 17 
蛙 711 
蛛 652 
蛞 7 
蛟 432 
蛤 147 
蛩 1 
蛭 28 
蛮 1921 
蛰 294 
蛱 2 
蛲 2 
蛳 198 
蛴 1 
蛸 2 
蛹 62 
蛾 116 
蜀 2252 
蜂 4084 
蜃 42 
蜇 213 
蜈 115 
蜉 34 
蜊 8 
蜍 47 
蜒 358 
蜓 184 
蜕 665 
蜗 922 
蜘 487 
蜚 247 
蜜 5680 
蜞 14 
蜡 1596 
蜢 8 
蜣 3 
蜥 128 
蜩 5 
蜮 1 
蜱 86 
蜴 80 
蜷 219 
蜻 177 
蜿 355 
蝇 1403 
蝈 226 
蝉 932 
蝌 62 
蝎 134 
蝓 7 
蝗 67 
蝙 331 
蝠 329 
蝣 31 
蝮 6 
蝰 2 
蝴 808 
蝶 1964 
蝼 77 
蝽 1 
蝾 1 
螂 335 
螃 981 
螈 3 
螋 21 
融 104675 
螗 3 
螟 7 
螨 137 
螫 4 
螬 1 
螭 6 
螯 35 
螳 57 
螺 2680 
螽 14 
蟀 51 
蟆 109 
蟊 32 
蟋 57 
蟑 300 
蟒 476 
蟛 14 
蟠 277 
蟥 16 
蟹 3217 
蟾 181 
蠃 2 
蠊 15 
蠓 3 
蠕 121 
蠖 2 
蠡 54 
蠢 615 
蠲 2 
蠹 54 
蠼 19 
血 41932 
衄 3 
衅 2066 
行 811942 
衍 2682 
衔 7061 
街 60101 
衙 351 
衡 20618 
衢 896 
衣 25481 
补 63214 
表 324740 
衩 45 
衫 1266 
衬 1530 
衮 19 
衰 5182 
衲 19 
衷 5016 
衽 1 
衾 6 
衿 6 
袁 8312 
袂 450 
袄 240 
袅 217 
袈 19 
袋 9358 
袍 1421 
袒 252 
袖 4088 
袜 695 
袢 8 
袤 282 
被 271754 
袭 24240 
袱 771 
裁 35094 
裂 7985 
装 89675 
裆 87 
裎 2 
裔 7394 
裕 5888 
裘 910 
裙 1599 
裟 22 
裢 11 
裤 4123 
裨 188 
裱 204 
裳 265 
裴 1439 
裸 3770 
裹 3011 
裾 19 
褂 178 
褊 2 
褐 377 
褒 463 
褓 84 
褙 7 
褚 516 
褛 40 
褡 12 
褥 397 
褪 472 
褫 18 
褰 1 
褴 40 
褶 149 
襁 84 
襄 2927 
襞 5 
襟 637 
襦 13 
襻 1 
西 210505 
要 719069 
覃 1147 
覆 23466 
见 125596 
观 107615 
规 250697 
觅 1146 
视 164040 
览 18309 
觉 52502 
觊 97 
觋 4 
觌 1 
觎 97 
觐 161 
觑 496 
角 44419 
觚 5 
觞 63 
解 222718 
觥 53 
触 17047 
觫 1 
觯 1 
觳 1 
言 76015 
訇 17 
訾 73 
詹 1897 
誉 15104 
誊 25 
誓 4615 
謇 72 
警 217764 
譬 793 
计 215249 
订 29756 
讣 79 
认 168035 
讥 137 
讦 53 
讧 58 
讨 29731 
让 164500 
讪 341 
讫 21 
训 55832 
议 205119 
讯 123509 
记 422071 
讲 75301 
讳 1803 
讴 248 
讵 1 
讶 1285 
讷 174 
许 73404 
讹 346 
论 106251 
讼 13943 
讽 1040 
设 344973 
访 74389 
诀 1334 
证 157310 
诂 9 
诃 101 
评 88470 
诅 147 
识 97752 
诈 21505 
诉 94757 
诊 31048 
诋 261 
诌 12 
词 15966 
诏 270 
译 5843 
诒 7 
诓 21 
诔 1 
试 102082 
诗 14173 
诘 70 
诙 240 
诚 22497 
诛 200 
诜 1 
话 125242 
诞 5689 
诟 759 
诠 1998 
诡 449 
询 36280 
诣 273 
诤 151 
该 172454 
详 13106 
诧 356 
诨 33 
诩 144 
诫 2315 
诬 627 
语 45616 
诮 6 
误 20878 
诰 69 
诱 5308 
诲 232 
诳 4 
说 323753 
诵 2231 
诶 16 
请 79595 
诸 11359 
诹 2 
诺 23783 
读 51421 
诼 2 
诽 335 
课 44499 
诿 578 
谀 31 
谁 19219 
调 232428 
谄 22 
谅 2013 
谆 273 
谈 57527 
谊 6643 
谋 19786 
谌 389 
谍 1095 
谎 2477 
谏 191 
谐 8257 
谑 154 
谒 312 
谓 15010 
谔 31 
谕 113 
谖 2 
谗 11 
谘 21 
谙 324 
谚 290 
谛 301 
谜 1675 
谝 35 
谟 92 
谠 7 
谡 6 
谢 28010 
谣 5637 
谤 347 
谥 15 
谦 2286 
谧 275 
谨 5721 
谩 399 
谪 39 
谬 568 
谭 7021 
谯 38 
谰 9 
谱 5650 
谲 60 
谳 13 
谴 2648 
谵 3 
谶 24 
谷 16474 
豁 901 
豆 8723 
豇 43 
豉 126 
豌 260 
豕 30 
豚 1339 
象 83423 
豢 24 
豪 14607 
豫 2858 
豳 7 
豸 41 
豹 1950 
豺 25 
貂 173 
貅 29 
貉 64 
貊 1 
貌 8284 
貔 29 
貘 22 
贝 14344 
贞 1225 
负 102543 
贡 19564 
财 79071 
责 225728 
贤 6685 
败 26544 
账 24243 
货 46887 
质 150507 
贩 10191 
贪 9018 
贫 89134 
贬 2318 
购 90523 
贮 501 
贯 32077 
贰 179 
贱 645 
贲 63 
贴 33315 
贵 32580 
贶 13 
贷 36017 
贸 41127 
费 198469 
贺 10787 
贻 514 
贼 2045 
贽 39 
贾 5681 
贿 12585 
赀 4 
赁 7382 
赂 2115 
赃 4180 
资 348866 
赅 82 
赇 1 
赈 333 
赉 14 
赊 177 
赋 6277 
赌 6575 
赍 1 
赎 1118 
赏 12627 
赐 734 
赓 112 
赔 23285 
赖 9994 
赘 353 
赙 8 
赚 6938 
赛 103509 
赜 26 
赝 91 
赞 19799 
赠 13775 
赡 871 
赢 21492 
赣 2368 
赤 5540 
赦 987 
赧 16 
赫 5084 
赭 29 
走 120559 
赳 18 
赴 18479 
赵 26534 
赶 29740 
起 266952 
趁 3446 
趄 20 
超 113055 
越 93864 
趋 18051 
趔 20 
趟 4150 
趣 16162 
足 77467 
趴 1406 
趵 136 
趸 313 
趺 7 
趾 327 
趿 10 
跃 13544 
跄 77 
跆 346 
跋 499 
跌 15938 
跎 41 
跏 2 
跑 34044 
跖 22 
跗 6 
跚 166 
跛 60 
距 23143 
跞 4 
跟 37395 
跣 1 
跤 425 
跨 29302 
跪 1946 
跫 1 
跬 78 
路 284011 
跳 14293 
践 25987 
跷 589 
跸 6 
跹 28 
跺 90 
跻 1607 
踅 2 
踉 77 
踊 1210 
踌 118 
踏 7952 
踔 2 
踝 397 
踞 461 
踟 10 
踢 2435 
踣 1 
踩 3026 
踪 13536 
踬 1 
踮 88 
踯 19 
踱 63 
踵 486 
踹 732 
踽 21 
蹁 8 
蹂 54 
蹄 1107 
蹇 82 
蹈 4544 
蹉 34 
蹊 629 
蹋 89 
蹑 52 
蹒 166 
蹙 19 
蹦 711 
蹩 44 
蹬 355 
蹭 925 
蹯 1 
蹰 10 
蹲 2260 
蹴 426 
蹶 46 
蹼 17 
蹿 494 
躁 1795 
躅 21 
躇 118 
躏 54 
躜 1 
躞 1 
身 162448 
躬 986 
躯 591 
躲 4091 
躺 3686 
车 408047 
轧 528 
轨 18422 
轩 4681 
轫 91 
转 143947 
轭 18 
轮 38622 
软 20124 
轰 4591 
轱 42 
轲 341 
轳 3 
轴 3660 
轶 401 
轸 3 
轻 54840 
轼 113 
载 42001 
轾 5 
轿 6571 
辁 1 
较 90224 
辄 1166 
辅 11658 
辆 62372 
辇 16 
辈 6754 
辉 20167 
辊 17 
辋 35 
辍 817 
辎 16 
辏 4 
辐 5438 
辑 43516 
输 32834 
辔 4 
辕 289 
辖 14628 
辗 1124 
辘 131 
辙 614 
辛 9274 
辜 1866 
辞 12542 
辟 4606 
辣 5192 
辨 4111 
辩 10150 
辫 221 
辰 4112 
辱 3800 
边 88040 
辽 8570 
达 174564 
迁 21088 
迂 250 
迄 2212 
迅 20165 
过 456444 
迈 11670 
迎 37728 
运 178605 
近 224249 
迓 3 
返 20464 
迕 1 
还 301986 
这 587913 
进 576398 
远 63978 
违 95559 
连 76433 
迟 9317 
迢 309 
迤 75 
迥 350 
迦 227 
迨 20 
迩 169 
迪 20330 
迫 11707 
迭 1318 
迮 2 
述 35309 
迳 110 
迷 18127 
迸 625 
迹 16273 
追 58098 
退 44842 
送 81045 
适 51413 
逃 21184 
逄 78 
逅 503 
逆 5987 
选 149479 
逊 3210 
逋 4 
逍 451 
透 32604 
逐 37399 
逑 8 
递 21713 
途 23671 
逖 19 
逗 1417 
通 432369 
逛 3076 
逝 3625 
逞 493 
速 113056 
造 193116 
逡 13 
逢 5301 
逦 14 
逭 1 
逮 5138 
逯 172 
逵 80 
逶 31 
逸 5170 
逻 8599 
逼 7815 
逾 9779 
遁 331 
遂 5193 
遄 2 
遇 56795 
遍 18887 
遏 4396 
遐 304 
遑 86 
遒 47 
道 312362 
遗 37912 
遛 462 
遢 73 
遣 3224 
遥 5174 
遨 177 
遭 32257 
遮 2891 
遴 1846 
遵 10996 
遽 24 
避 28143 
邀 19025 
邂 510 
邃 336 
邈 54 
邋 79 
邑 1367 
邓 11307 
邕 101 
邗 55 
邙 8 
邛 471 
邝 403 
邡 156 
邢 2958 
那 87465 
邦 10613 
邪 1790 
邬 1222 
邮 18456 
邯 575 
邰 120 
邱 3619 
邳 421 
邴 11 
邵 6836 
邶 1 
邸 718 
邹 4221 
邺 811 
邻 12542 
邾 31 
郁 6671 
郄 126 
郅 142 
郇 26 
郊 4447 
郎 4861 
郏 27 
郐 2 
郑 27546 
郓 47 
郗 117 
郛 8 
郜 138 
郝 2529 
郡 1750 
郢 72 
郦 150 
郧 359 
部 535571 
郫 469 
郭 18329 
郯 47 
郴 2902 
郸 682 
都 306572 
郾 10 
鄂 4011 
鄄 74 
鄙 346 
鄞 182 
鄢 247 
鄣 2 
鄯 41 
鄱 714 
酃 69 
酉 644 
酊 33 
酋 872 
酌 829 
配 77144 
酎 3 
酐 20 
酒 59196 
酗 229 
酚 192 
酝 1037 
酞 7 
酢 4 
酣 457 
酥 649 
酩 33 
酪 384 
酬 5776 
酮 548 
酯 503 
酰 107 
酱 2659 
酲 1 
酵 1846 
酶 557 
酷 5630 
酸 8360 
酹 2 
酽 1 
酾 1 
酿 3598 
醅 7 
醇 1409 
醉 6217 
醋 1030 
醌 4 
醍 48 
醐 30 
醒 28133 
醚 64 
醛 1074 
醢 3 
醣 2 
醪 40 
醮 32 
醯 1 
醴 958 
醺 167 
采 87842 
釉 402 
释 25103 
里 241992 
重 448592 
野 22676 
量 226922 
金 302950 
釜 528 
鉴 19605 
銎 3 
銮 183 
鋈 4 
錾 15 
鎏 123 
鏊 9 
鏖 187 
鐾 1 
鑫 5453 
钅 2 
钇 2 
针 44298 
钉 2629 
钊 891 
钋 13 
钍 13 
钎 51 
钏 25 
钐 2 
钒 149 
钓 3842 
钕 3 
钗 185 
钙 1127 
钚 293 
钛 647 
钜 601 
钝 321 
钞 2574 
钟 34773 
钠 831 
钡 14 
钢 20937 
钣 107 
钤 18 
钥 2709 
钦 2120 
钧 1287 
钨 113 
钩 3734 
钪 7 
钫 12 
钬 10 
钭 41 
钮 842 
钯 28 
钰 1594 
钱 66895 
钲 2 
钳 481 
钴 78 
钵 300 
钶 11 
钷 3 
钸 3 
钹 13 
钺 100 
钻 5694 
钼 64 
钽 36 
钾 576 
钿 61 
铀 448 
铁 75504 
铂 358 
铃 2388 
铄 133 
铅 1278 
铆 215 
铉 228 
铊 51 
铋 80 
铌 20 
铍 4 
铎 354 
铐 472 
铑 1 
铒 5 
铖 136 
铗 2 
铙 25 
铛 228 
铜 8170 
铝 2337 
铟 50 
铠 140 
铡 42 
铢 266 
铣 227 
铤 350 
铥 1 
铧 127 
铨 197 
铩 35 
铪 3 
铫 2 
铬 234 
铭 5206 
铮 583 
铯 68 
铰 80 
铱 49 
铲 1870 
铳 68 
铵 161 
银 77712 
铷 3 
铸 2208 
铺 15238 
铼 32 
铽 1 
链 24426 
铿 545 
销 82907 
锁 14062 
锂 1012 
锃 41 
锄 306 
锅 7717 
锆 39 
锈 1270 
锉 39 
锋 15393 
锌 464 
锎 4 
锏 234 
锐 6298 
锑 107 
锒 96 
锕 4 
锗 70 
错 30282 
锚 635 
锛 6 
锝 37 
锞 3 
锟 63 
锡 5878 
锢 140 
锣 2028 
锤 1859 
锥 391 
锦 11299 
锨 53 
锫 3 
锭 171 
键 31182 
锯 760 
锰 332 
锱 30 
锲 326 
锴 91 
锵 592 
锶 39 
锷 81 
锹 311 
锺 124 
锻 4602 
锾 14 
镀 661 
镁 383 
镂 198 
镅 1 
镇 99640 
镉 239 
镊 59 
镌 298 
镍 234 
镏 5 
镐 325 
镑 1975 
镒 32 
镓 136 
镔 25 
镖 427 
镗 19 
镙 1 
镛 80 
镜 12366 
镝 66 
镞 12 
镟 6 
镢 8 
镣 65 
镦 9 
镧 4 
镪 6 
镫 9 
镬 36 
镭 125 
镯 279 
镰 229 
镱 14 
镲 7 
镳 88 
镶 666 
长 475185 
门 249453 
闩 12 
闪 5954 
闫 2136 
闭 19083 
问 257133 
闯 5530 
闰 189 
闱 4 
闲 14275 
闳 31 
间 283818 
闵 895 
闷 2635 
闸 3901 
闹 11197 
闺 1358 
闻 61947 
闼 3 
闽 3902 
闾 37 
阀 1098 
阁 4697 
阂 256 
阃 2 
阄 34 
阅 18550 
阆 190 
阈 278 
阉 48 
阊 13 
阋 8 
阎 1284 
阏 5 
阐 3857 
阑 160 
阒 3 
阔 6488 
阕 8 
阖 255 
阗 14 
阙 324 
阚 311 
阜 2794 
阝 2 
队 167159 
阡 119 
阪 523 
阮 2098 
阱 1942 
防 149296 
阳 98764 
阴 12302 
阵 23079 
阶 32877 
阻 13034 
阿 42314 
陀 958 
陂 1075 
附 34158 
际 144603 
陆 46219 
陇 1498 
陈 81427 
陉 214 
陋 1455 
陌 6126 
降 88993 
限 102055 
陔 7 
陕 19839 
陛 77 
陟 74 
陡 870 
院 304581 
除 85514 
陧 1 
陨 522 
险 104335 
陪 13117 
陬 31 
陲 158 
陴 1 
陵 15293 
陶 9328 
陷 11922 
隅 457 
隆 13276 
隈 14 
隋 569 
隍 172 
随 89495 
隐 24834 
隔 12709 
隗 351 
隘 321 
隙 1525 
障 67023 
隧 2616 
隰 16 
隳 6 
隶 1271 
隹 2 
隼 128 
隽 657 
难 120653 
雀 2283 
雁 3591 
雄 19189 
雅 18488 
集 168742 
雇 4007 
雉 59 
雌 503 
雍 813 
雎 33 
雏 739 
雒 139 
雕 6311 
雨 81475 
雩 18 
雪 28684 
雯 3271 
雳 256 
零 26703 
雷 31932 
雹 2420 
雾 8973 
需 146076 
霁 324 
霄 942 
霆 1014 
震 28973 
霈 51 
霉 1399 
霍 5554 
霎 41 
霏 203 
霓 276 
霖 1544 
霜 2129 
霞 7451 
霪 2 
霭 72 
霰 88 
露 36468 
霸 6638 
霹 240 
霾 6740 
青 102448 
靓 2136 
靖 5135 
静 18980 
靛 87 
非 120183 
靠 32599 
靡 1298 
面 400410 
靥 38 
革 130467 
靳 803 
靴 503 
靶 1013 
靼 18 
鞅 81 
鞋 7670 
鞍 1315 
鞑 32 
鞘 197 
鞠 1383 
鞣 31 
鞫 1 
鞭 2269 
韦 4141 
韧 1855 
韩 49454 
韪 32 
韫 53 
韬 998 
韭 420 
音 54560 
韵 3547 
韶 3169 
页 7050 
顶 24648 
顷 3234 
顸 4 
项 245411 
顺 41094 
须 46019 
顼 14 
顽 2713 
顾 32881 
顿 15714 
颀 24 
颁 9512 
颂 2021 
预 111592 
颅 1007 
领 209409 
颇 6300 
颈 5940 
颉 122 
颊 256 
颌 374 
颍 192 
颏 6 
颐 1643 
频 53543 
颓 322 
颔 22 
颖 6777 
颗 7585 
题 501426 
颚 49 
颛 86 
颜 10011 
额 61701 
颞 68 
颟 4 
颠 3454 
颡 31 
颢 105 
颤 856 
颥 1 
颦 68 
颧 67 
风 168663 
飑 53 
飒 197 
飓 672 
飕 82 
飘 3680 
飙 1992 
飚 271 
飞 59094 
食 87801 
飧 1 
飨 89 
餍 3 
餐 35172 
餮 233 
饔 1 
饕 277 
饥 1036 
饧 6 
饨 176 
饪 1093 
饫 3 
饬 88 
饭 24316 
饮 23983 
饯 75 
饰 11653 
饱 4772 
饲 2226 
饴 44 
饵 473 
饶 2639 
饷 187 
饺 1334 
饼 6905 
饽 506 
饿 2698 
馀 79 
馁 161 
馄 181 
馅 1180 
馆 57237 
馇 3 
馈 7150 
馊 61 
馋 713 
馍 458 
馏 111 
馐 28 
馑 2 
馒 679 
馓 15 
馔 23 
馕 59 
首 145198 
馗 36 
香 51910 
馥 189 
馨 3628 
马 108034 
驭 720 
驮 117 
驯 474 
驰 4830 
驱 16866 
驳 3684 
驴 1470 
驶 36822 
驷 180 
驸 41 
驹 363 
驻 32909 
驼 1114 
驽 12 
驾 46044 
驿 2118 
骀 4 
骁 660 
骂 5341 
骄 2447 
骅 301 
骆 1908 
骇 283 
骈 23 
骊 169 
骋 535 
验 104581 
骏 1752 
骐 89 
骑 8995 
骒 1 
骓 4 
骗 35931 
骘 4 
骚 3427 
骛 230 
骜 137 
骝 25 
骞 314 
骟 24 
骠 6 
骡 183 
骢 98 
骤 2906 
骥 550 
骧 51 
骨 20351 
骰 113 
骶 48 
骷 65 
骸 1676 
骺 19 
骼 446 
髀 1 
髁 13 
髂 44 
髅 69 
髋 189 
髌 30 
髓 2246 
高 509772 
髡 5 
髦 447 
髫 12 
髭 30 
髯 22 
髹 19 
髻 104 
鬃 59 
鬈 2 
鬓 165 
鬟 26 
鬣 16 
鬯 2 
鬲 11 
鬻 25 
鬼 3288 
魁 1502 
魂 4520 
魃 2 
魄 1274 
魅 6909 
魇 69 
魈 5 
魉 4 
魍 4 
魏 7591 
魑 5 
魔 6873 
鱼 25619 
鱿 180 
鲁 26802 
鲅 60 
鲆 2 
鲇 695 
鲈 115 
鲋 1 
鲍 1756 
鲎 3 
鲐 12 
鲑 33 
鲔 13 
鲚 2 
鲛 25 
鲜 41315 
鲞 7 
鲟 293 
鲠 34 
鲡 7 
鲢 96 
鲣 1 
鲤 549 
鲥 8 
鲧 4 
鲨 494 
鲩 63 
鲫 227 
鲭 7 
鲮 13 
鲱 9 
鲲 212 
鲳 27 
鲴 2 
鲵 121 
鲶 122 
鲷 35 
鲸 1507 
鲼 16 
鲽 1 
鳃 74 
鳄 1122 
鳅 158 
鳇 607 
鳊 27 
鳌 1116 
鳍 167 
鳎 2 
鳏 25 
鳐 12 
鳔 4 
鳕 113 
鳖 204 
鳗 83 
鳘 3 
鳙 22 
鳜 48 
鳝 184 
鳞 389 
鳟 56 
鳢 1 
鸟 8611 
鸠 201 
鸡 18730 
鸢 102 
鸣 8221 
鸥 521 
鸦 1454 
鸨 45 
鸩 68 
鸪 13 
鸫 22 
鸬 68 
鸭 3413 
鸯 355 
鸱 6 
鸲 10 
鸳 362 
鸵 148 
鸶 18 
鸷 8 
鸸 18 
鸹 3 
鸺 1 
鸽 959 
鸾 56 
鸿 7417 
鹂 43 
鹃 784 
鹄 75 
鹅 3188 
鹇 3 
鹈 100 
鹉 249 
鹊 489 
鹋 18 
鹌 48 
鹎 8 
鹏 12567 
鹑 51 
鹕 94 
鹗 26 
鹘 5 
鹚 62 
鹛 5 
鹜 191 
鹞 80 
鹣 1 
鹤 3790 
鹦 272 
鹧 11 
鹩 9 
鹫 82 
鹬 62 
鹭 733 
鹰 3252 
鹳 92 
鹿 3655 
麂 80 
麇 1 
麈 3 
麋 202 
麒 921 
麓 3482 
麝 120 
麟 2032 
麦 9810 
麸 42 
麻 15531 
麽 15 
麾 222 
黄 82242 
黉 10 
黍 318 
黎 11399 
黏 1195 
黑 42178 
黔 2428 
默 12057 
黛 616 
黜 72 
黝 203 
黟 70 
黠 37 
黢 37 
黧 2 
黩 31 
黯 349 
黼 3 
黾 7 
鼋 39 
鼍 3 
鼎 3971 
鼐 126 
鼓 31414 
鼙 7 
鼠 3282 
鼬 28 
鼯 20 
鼹 49 
鼻 6130 
鼾 138 
齐 35035 
齑 3 
齿 3371 
龃 32 
龄 22745 
龅 12 
龇 24 
龈 267 
龉 31 
龊 49 
龋 193 
龌 52 
龙 79879 
龚 3565 
龛 140 
龟 1208 
��� 1 
